"Age","SmoothedValue","ModeName"
15.2222222222222,79.0565372101438,"Mode5"
15.3535353535354,79.2439327793944,"Mode5"
15.4848484848485,79.4363634017932,"Mode5"
15.6161616161616,79.6356749313624,"Mode5"
15.7474747474747,79.8437132221236,"Mode5"
15.8787878787879,80.0623241280987,"Mode5"
16.010101010101,80.2933531451554,"Mode5"
16.1414141414141,80.5376644266548,"Mode5"
16.2727272727273,80.7930015284179,"Mode5"
16.4040404040404,81.0564891158091,"Mode5"
16.5353535353535,81.3252518541927,"Mode5"
16.6666666666667,81.5964144089331,"Mode5"
16.7979797979798,81.8671014453946,"Mode5"
16.9292929292929,82.1344376289417,"Mode5"
17.0606060606061,82.3955155844477,"Mode5"
17.1919191919192,82.6465386648253,"Mode5"
17.3232323232323,82.8827270545881,"Mode5"
17.4545454545455,83.0992500591365,"Mode5"
17.5858585858586,83.2912769838708,"Mode5"
17.7171717171717,83.4539771341916,"Mode5"
17.8484848484849,83.5825198154992,"Mode5"
17.979797979798,83.672074333194,"Mode5"
18.1111111111111,83.7187011272798,"Mode5"
18.2424242424242,83.7241515800047,"Mode5"
18.3737373737374,83.6924152877258,"Mode5"
18.5050505050505,83.6274872029811,"Mode5"
18.6363636363636,83.5333622783085,"Mode5"
18.7676767676768,83.4140354662458,"Mode5"
18.8989898989899,83.2735017193311,"Mode5"
19.030303030303,83.1157595945436,"Mode5"
19.1616161616162,82.9453400382162,"Mode5"
19.2929292929293,82.7678642734735,"Mode5"
19.4242424242424,82.5890870212727,"Mode5"
19.5555555555556,82.4147630025703,"Mode5"
19.6868686868687,82.2506469383233,"Mode5"
19.8181818181818,82.1024935494885,"Mode5"
19.9494949494949,81.9760575570226,"Mode5"
20.0808080808081,81.8767187584758,"Mode5"
20.2121212121212,81.8045750714509,"Mode5"
20.3434343434343,81.7558199377606,"Mode5"
20.4747474747475,81.7265552651823,"Mode5"
20.6060606060606,81.7128829614937,"Mode5"
20.7373737373737,81.7109049344722,"Mode5"
20.8686868686869,81.7167230918957,"Mode5"
21,81.7264393415414,"Mode5"
8,41.9048143682171,"Mode6"
8.13131313131313,41.8782775981436,"Mode6"
8.26262626262626,41.8520837078569,"Mode6"
8.39393939393939,41.8265755771442,"Mode6"
8.52525252525253,41.8020960857923,"Mode6"
8.65656565656566,41.7789881135882,"Mode6"
8.78787878787879,41.7575945403189,"Mode6"
8.91919191919192,41.7382582457714,"Mode6"
9.05050505050505,41.721315475008,"Mode6"
9.18181818181818,41.7068194622838,"Mode6"
9.31313131313131,41.6944405917123,"Mode6"
9.44444444444444,41.6838220715755,"Mode6"
9.57575757575758,41.6746071101556,"Mode6"
9.70707070707071,41.6664389157346,"Mode6"
9.83838383838384,41.6589606965944,"Mode6"
9.96969696969697,41.6518156610173,"Mode6"
10.1010101010101,41.6446498060535,"Mode6"
10.2323232323232,41.6371319046244,"Mode6"
10.3636363636364,41.6289418512593,"Mode6"
10.4949494949495,41.6197596157845,"Mode6"
10.6262626262626,41.609265168026,"Mode6"
10.7575757575758,41.5971384778101,"Mode6"
10.8888888888889,41.5830595149629,"Mode6"
11.020202020202,41.5667086780203,"Mode6"
11.1515151515152,41.5479455126389,"Mode6"
11.2828282828283,41.5270850686704,"Mode6"
11.4141414141414,41.5045137225644,"Mode6"
